img_original,side_type_3d,angle_type_3d,side_type_2d,angle_type_2d,gemini_2.5_pro_Q1_acc_3d,gemini_2.5_pro_Q1_acc_2d,gemini_2.5_flash_Q1_acc_3d,gemini_2.5_flash_Q1_acc_2d,openai_gpt_5_Q1_acc_3d,openai_gpt_5_Q1_acc_2d,qwen_2.5_32b_Q1_acc_3d,qwen_2.5_32b_Q1_acc_2d,gemini_2.5_pro_Q2_acc_3d,gemini_2.5_pro_Q2_acc_2d,gemini_2.5_flash_Q2_acc_3d,gemini_2.5_flash_Q2_acc_2d,openai_gpt_5_Q2_acc_3d,openai_gpt_5_Q2_acc_2d,qwen_2.5_32b_Q2_acc_3d,qwen_2.5_32b_Q2_acc_2d,gemini_2.5_pro_Q3_acc_3d,gemini_2.5_pro_Q3_acc_2d,gemini_2.5_flash_Q3_acc_3d,gemini_2.5_flash_Q3_acc_2d,openai_gpt_5_Q3_acc_3d,openai_gpt_5_Q3_acc_2d,qwen_2.5_32b_Q3_acc_3d,qwen_2.5_32b_Q3_acc_2d,gemini_2.5_pro_Q4_acc_3d,gemini_2.5_pro_Q4_acc_2d,gemini_2.5_flash_Q4_acc_3d,gemini_2.5_flash_Q4_acc_2d,openai_gpt_5_Q4_acc_3d,openai_gpt_5_Q4_acc_2d,qwen_2.5_32b_Q4_acc_3d,qwen_2.5_32b_Q4_acc_2d,gemini_2.5_pro_Q5_acc_3d,gemini_2.5_pro_Q5_acc_2d,gemini_2.5_flash_Q5_acc_3d,gemini_2.5_flash_Q5_acc_2d,openai_gpt_5_Q5_acc_3d,openai_gpt_5_Q5_acc_2d,qwen_2.5_32b_Q5_acc_3d,qwen_2.5_32b_Q5_acc_2d,gemini_2.5_pro_Q6_acc_3d,gemini_2.5_pro_Q6_acc_2d,gemini_2.5_flash_Q6_acc_3d,gemini_2.5_flash_Q6_acc_2d,openai_gpt_5_Q6_acc_3d,openai_gpt_5_Q6_acc_2d,qwen_2.5_32b_Q6_acc_3d,qwen_2.5_32b_Q6_acc_2d
triangles_original/008_T1.jpg,scalene,acute,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7881649961449498,0.8541884269897639,0.857941403238242,0.9298099018174222,0.7490362374710872,0.6442448297472321,0.8102351580570549,0.7105702945477336,0.8664327777777778,0.8956338888888888,0.9462611111111111,0.9754622222222222,0.9735683333333334,0.9972305555555555,0.9499633333333334,0.9791644444444444,0.9188242280285035,0.6206578419574809,0.8274940617577198,0.558965102286402,0.8058194774346794,0.5443241075010028,0.8650237529691213,0.5843160850381068,0.9689855555555555,0.9196066666666667,0.9515161111111111,0.8401083333333333,0.8738333333333334,0.7624255555555556,0.9045927777777778,0.793185
triangles_original/009_P0.jpg,scalene,acute,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7630986820957892,0.8412473423104182,0.7925640201435766,0.6689109378691236,0.7553841208614593,0.8327427356484762,0.48473159755705575,0.3295535081502482,0.9122927777777777,0.9614061111111111,0.996655,0.9475416666666667,0.9883855555555555,0.9625011111111111,0.9605022222222223,0.9903844444444444,0.6680533888022187,0.6988400643467955,0.7234356040908301,0.7529421725510117,0.8013520540821633,0.8290576581153163,0.7743109724388976,0.8026416052832107,0.8678938888888889,0.8816761111111111,0.8306188888888889,0.8444011111111112,0.9998055555555555,0.9860233333333334,0.9125,0.9262822222222222
triangles_original/009_P1.jpg,scalene,acute,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8868531018964962,0.9977097396335584,0.32604735883424407,0.11680327868852458,0.8721740062145076,0.981195756991321,0.48473159755705575,0.2953230472516877,0.97303,0.9666511111111111,0.8922916666666667,0.9526105555555555,0.9925577777777778,0.9471233333333333,0.9605022222222223,0.9791788888888889,0.7576703068122724,0.8108511697361872,0.4664586583463337,0.532105525136884,0.8368868088056854,0.8866766218682595,0.7743109724388976,0.8267794922847189,0.8741605555555556,0.8991483333333333,0.8009694444444444,0.8259572222222222,0.9816111111111111,0.9934011111111111,0.9125,0.9374877777777778
triangles_original/009_T0.jpg,scalene,acute,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6531661845065895,0.8036914963744233,0.9207114539804993,0.8671061305207647,0.630665380906461,0.31509558338826615,0.48473159755705575,0.13553065260382335,0.9307227777777778,0.9675361111111112,0.9921261111111112,0.9553127777777778,0.9831022222222222,0.9800844444444444,0.9605022222222223,0.9973155555555555,0.13208528341133652,0.7422969187675071,0.4958398335933436,0.987219887955182,0.8334200034668052,0.7854808590102709,0.7743109724388976,0.8252801120448179,0.6314188888888889,0.8785144444444445,0.674555,0.9216505555555555,0.9766611111111111,0.7762433333333333,0.9125,0.8404044444444444
triangles_original/009_T1.jpg,scalene,acute,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6465230901103611,0.7968832540940307,0.4369441765777349,0.07342842049656617,0.7708132433301189,0.4849445324881141,0.6772741883638702,0.36965134706814584,0.9145383333333333,0.9526627777777777,0.9574877777777778,0.9193633333333333,0.9962594444444445,0.9656161111111111,0.9567305555555555,0.994855,0.19310105737562833,0.7789621646948577,-0.13104524180967259,0.5599156612393112,0.9482579303172126,0.7107297645542932,0.6411856474258969,0.9182382569989458,0.6776488888888889,0.9204572222222223,0.08446666666666669,0.3272750000000001,0.9941994444444444,0.7629922222222222,0.9488516666666666,0.80834
triangles_original/010_P0.jpg,isosceles,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9215720987872886,0.7757009345794392,0.9731787200141631,0.8342880112551503,0.8722669735327963,0.7197266606371219,0.7481632291758874,0.5788362978595116,0.9062416666666666,0.8472433333333333,0.9631,0.9041016666666667,0.9853694444444444,0.9263711111111111,0.9146022222222222,0.8556038888888888,0.7120474462246613,0.7224514882781631,0.9031601310082321,0.9120203705329704,0.755421793396477,0.765475458776012,0.7481632291758874,0.7582755290192292,0.8422127777777777,0.846495,0.9353377777777778,0.93962,0.9660777777777778,0.97036,0.9145827777777777,0.918865
triangles_original/010_P1.jpg,isosceles,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9415774099318405,0.9496395773674334,0.7640966628308401,0.8523748395378691,0.9510489510489509,0.8298607682433099,0.7481632291758874,0.6035351041769528,0.97549,0.9705305555555556,0.9946,0.9406205555555556,0.9857583333333333,0.9602622222222222,0.9788527777777778,0.9248733333333333,0.9892006727449766,0.976238315715908,0.9059042223599185,0.9202411112081769,0.9094449853943525,0.9237354765440727,0.7481632291758874,0.764567135494016,0.9997122222222222,0.9923227777777778,0.9498561111111111,0.9572455555555556,0.9693888888888889,0.9767783333333333,0.8955,0.9028894444444444
triangles_original/010_T0.jpg,isosceles,acute,scalene,right,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6430910861290609,0.8632651911922058,0.7913605381959812,0.7689361941769443,0.9045764362220057,0.696908261530664,0.7481632291758874,0.7964183139043757,0.8343494444444445,0.927905,0.7625955555555556,0.9996588888888889,0.9980472222222222,0.7603016666666667,0.9788527777777778,0.7834016666666667,0.6430910861290609,0.8632651911922058,0.43206160927679893,0.9975221039590021,0.8481897848986457,0.73278143830602,0.7481632291758874,0.7964183139043757,0.83433,0.927905,0.6940516666666667,0.9318166666666666,0.9707372222222223,0.7914977777777777,0.8955,0.866735
triangles_original/010_T1.jpg,isosceles,acute,scalene,acute,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9540585996282198,0.6679479932165066,-0.1557935735150926,0.6232899943470886,0.9112153669115693,0.6953080836630865,0.7481632291758874,0.7994347088750706,0.9437694444444444,0.8217994444444445,0.7538666666666667,0.9882977777777777,0.9850361111111111,0.750605,0.9788527777777778,0.7867161111111112,0.835708595202266,0.7435274166195591,-0.1557935735150926,0.6232899943470886,0.8049924758785516,0.7631430186546072,0.7481632291758874,0.7994347088750706,0.90087,0.8646794444444444,0.7538472222222222,0.9882977777777777,0.9788333333333333,0.7867161111111112,0.8955,0.8700494444444444
triangles_original/011_P0.jpg,isosceles,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9592539454806313,0.921380830979122,0.9407460545193687,0.9825673534072901,0.9139167862266859,0.8778336663680838,0.9855093256814921,0.9744367119134568,0.9544316666666667,0.93425,0.9381344444444444,0.9583161111111111,0.9179094444444444,0.8977277777777778,0.9955177777777777,0.9843005555555556,0.8744597797295414,0.8910027472527472,0.970723546633208,0.9858516483516484,0.9730935452390909,0.9587912087912087,0.9857800083647008,0.9712912087912088,0.9008455555555556,0.8996283333333334,0.9623661111111111,0.9611488888888888,0.9027555555555555,0.9039727777777777,0.9802505555555555,0.9814677777777778
triangles_original/011_P1.jpg,isosceles,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9208751793400288,0.8797286184210527,0.6127690100430416,0.5853892543859649,0.9354375896700144,0.893640350877193,0.9855093256814921,0.9691611842105262,0.9467588888888889,0.9243533333333334,0.8953872222222222,0.8729816666666667,0.9361761111111111,0.9137705555555555,0.9402316666666667,0.9178261111111111,0.9401923881221247,0.9601969634796881,0.8057298201589294,0.8282724661469019,0.9570612017287048,0.9389960333743674,0.9857800083647008,0.9671727533853097,0.9351755555555555,0.9351072222222222,0.7818266666666667,0.7817583333333333,0.9245555555555556,0.9246238888888889,0.9993333333333333,0.9994016666666666
triangles_original/011_T0.jpg,isosceles,acute,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9477761836441893,0.9477761836441893,0.877690100430416,0.877690100430416,0.8586800573888093,0.8586800573888093,0.9855093256814921,0.9855093256814921,0.9715905555555555,0.9663666666666667,0.9863111111111111,0.9242683333333334,0.9314538888888889,0.9934966666666667,0.9402316666666667,0.9977255555555555,0.7411125052279381,0.9480314960629921,0.786072772898369,0.9141732283464568,0.8678377248013384,0.6535433070866142,0.9857800083647008,0.7423622047244094,0.8420255555555556,0.9161022222222223,0.902428888888889,0.8556988888888889,0.9198888888888889,0.6780166666666667,0.9993333333333333,0.7574611111111111
triangles_original/011_T1.jpg,isosceles,acute,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6485652797704448,0.6614324285917295,0.6832855093256816,0.6958220832741225,0.8855810616929699,0.8771493534176495,0.8855810616929699,0.8771493534176495,0.9664705555555555,0.9059233333333333,0.9189461111111111,0.8583988888888889,0.8986761111111111,0.9592233333333333,0.9440033333333333,0.9954494444444444,0.46953854733026623,0.8582423296931876,0.6830475393838005,0.9824752990119604,0.8859612435522095,0.6609464378575143,0.9071518193224593,0.8152886115444617,0.7945361111111111,0.9584911111111111,0.9102888888888889,0.8427383333333334,0.9165555555555556,0.6695827777777777,0.9629816666666666,0.7160088888888889
triangles_original/012_P0.jpg,scalene,acute,equilateral,acute,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8158363922391191,0.8570705536997671,0.9276350288411117,0.9649762121672234,0.5495542737283692,0.6000607348921956,0.5168327215521763,0.5684785909505012,0.9617533333333333,0.9440077777777778,0.9845494444444445,0.997705,0.9635316666666667,0.9457861111111111,0.8766533333333333,0.8589077777777778,0.9606002025223235,0.9064406779661016,0.8417564208782105,0.7814043583535109,0.6780815612630029,0.6092009685230024,0.6981496824081747,0.630314769975787,0.9828494444444444,0.9552344444444445,0.8999061111111111,0.8722911111111111,0.9574,0.929785,0.8977494444444445,0.8701344444444444
triangles_original/012_P1.jpg,scalene,acute,equilateral,acute,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9921342422653383,0.9851358277806253,0.9308862087047718,0.9098923628908251,0.7362349239643419,0.7647360328036904,0.5168327215521763,0.5502819067145055,0.9919544444444445,0.9969761111111111,0.9800933333333334,0.9690238888888889,0.9764594444444444,0.96539,0.9409038888888889,0.9298344444444444,0.8485685353953789,0.7993856786331351,0.729540642548099,0.6752735649836821,0.8557488723188805,0.8068727202918027,0.6981496824081747,0.6425417546554043,0.9074,0.8845016666666666,0.8509061111111111,0.8280077777777778,0.9636666666666667,0.9407683333333333,0.8786666666666667,0.8557683333333334
triangles_original/012_T0.jpg,scalene,acute,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8608285264813843,0.4944974321349964,0.3597273203985317,0.6291269258987529,0.6456213948610382,-0.3686720469552458,0.7052962768746723,-0.2643066764490094,0.9999844444444445,0.9645883333333334,0.12098833333333325,0.15638444444444444,0.9551472222222223,0.9905433333333333,0.9371322222222223,0.9725283333333333,0.09509343643560708,0.7630162241887906,-0.6841572309675041,0.9248525073746313,0.7776857221761944,0.4896017699115044,0.5567522783761392,0.5780973451327434,0.38736500000000007,0.9231616666666667,0.14208444444444446,0.8315577777777777,0.9517127777777777,0.3588138888888889,0.9150183333333333,0.39550833333333335
triangles_original/012_T1.jpg,scalene,acute,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.11148400629260635,-1.7526561043802427,0.19769271106449926,0.3513513513513513,0.70372312532774,-0.3038210624417521,0.6890403775563713,-0.3299161230195713,0.8891927777777777,0.9243622222222222,0.05673444444444442,0.0919038888888889,0.9491261111111111,0.9842955555555556,0.9409038888888889,0.9760733333333333,-0.38911902789284714,0.944672951625232,-2.8841019976065545,0.06879481672915233,0.8134032955905368,0.4691879299676045,0.6191659762496549,0.5459906089615258,0.5219772222222222,0.7809122222222221,0.07783055555555562,0.7749411111111112,0.9462222222222222,0.35666722222222214,0.9342222222222222,0.36866722222222215
triangles_original/013_P0.jpg,scalene,acute,isosceles,acute,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5210014238253442,0.5680643308443425,0.846938775510204,0.8836300976450316,0.6046511627906977,0.6490522688110283,0.32202183198860945,0.3754164273406091,0.9265333333333333,0.9081294444444444,0.9147244444444445,0.9331283333333333,0.9454477777777778,0.9638516666666667,0.9537461111111111,0.9353422222222222,0.7595448798988623,0.7188370473537604,0.8672566371681414,0.8957172701949859,0.9742941424357354,0.940633704735376,0.8080910240202277,0.7689763231197773,0.8685122222222222,0.850105,0.9147211111111111,0.9331283333333333,0.9807222222222223,0.9991294444444444,0.9537494444444444,0.9353422222222222
triangles_original/013_P1.jpg,scalene,acute,isosceles,acute,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7650688182249644,0.8094257606954931,0.8799240626483151,0.848318462594372,0.4950166112956811,0.549073438572409,0.32202183198860945,0.38229238160603984,0.9333122222222222,0.9543633333333333,0.9050405555555556,0.8839894444444445,0.9786255555555555,0.9996766666666667,0.9820033333333333,0.9969455555555555,0.7563421828908555,0.7101398601398601,0.8635482511588707,0.8213286713286712,0.893636746734092,0.852534965034965,0.8080910240202277,0.7638111888111888,0.9204727777777777,0.8994183333333333,0.9050438888888889,0.8839894444444445,0.992263888888889,0.9866816666666667,0.9346666666666666,0.9136122222222223
triangles_original/013_T0.jpg,scalene,acute,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8750593260560038,0.5588995288037696,0.9765068818224963,0.688858489132087,0.5192216421452303,0.10305517555859567,0.32202183198860945,-0.14956680346557194,0.9268283333333334,0.7202822222222223,0.9875694444444444,0.7810233333333333,0.9460422222222222,0.7394961111111111,0.9820033333333333,0.7754572222222222,0.8952380952380952,0.6988617672215278,0.9770754319426885,0.7627475491808672,0.8942267172355669,0.8632146851766563,0.8080910240202277,0.930455951049411,0.9309872222222222,0.7244444444444444,0.9875661111111111,0.7810233333333333,0.9832,0.7766572222222222,0.9346666666666666,0.8587905555555555
triangles_original/013_T1.jpg,scalene,acute,scalene,obtuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.32558139534883723,-0.15056385248399873,0.9705742762221167,0.7534288326729657,0.35785476981490283,-0.10911307528192604,0.5352396772662554,0.11871380676622989,0.8910305555555555,0.8994411111111111,0.8975644444444445,0.8929072222222222,0.9860033333333333,0.776475,0.985775,0.7762466666666666,0.8106194690265488,0.9260450160771704,0.477707543194269,0.8147516241223177,0.7593763168984409,0.9659426471553251,0.7722713864306785,0.9559026182820396,0.8910338888888889,0.8994411111111111,0.7795377777777778,0.9890627777777777,0.9761666666666666,0.8143083333333333,0.9710183333333333,0.8194566666666667
triangles_original/014_P0.jpg,scalene,acute,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7818675160738512,0.7693870443464127,0.9976405355984191,0.9817158114697004,0.6960419984663481,0.6849315068493149,0.8341886391789063,0.820872997446018,0.9158111111111111,0.9206722222222222,0.9767,0.9815611111111111,0.83516,0.8400211111111111,0.8823822222222222,0.8872433333333334,0.8104694167852062,0.7781055391674861,0.9345092460881934,0.9770567027204196,0.6941678520625889,0.6664481590735278,0.8046657183499288,0.772533595542445,0.9366261111111112,0.9134416666666667,0.949735,0.9729194444444444,0.8222222222222222,0.7990377777777777,0.9277777777777778,0.9045933333333334
triangles_original/014_P1.jpg,scalene,acute,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7734324308381997,0.7617498402370301,0.8834424585619065,0.870098181606925,0.8081165575414382,0.7959100679718818,0.8341886391789063,0.8215883343984197,0.8868811111111111,0.8891705555555556,0.9517794444444444,0.9540688888888889,0.8546044444444445,0.8568938888888888,0.8823822222222222,0.8846716666666667,0.9321194879089616,0.9024900837373293,0.9236984352773826,0.8943367122080211,0.9217638691322902,0.8924636403702072,0.8046657183499288,0.7790877038342883,0.9521988888888889,0.9694266666666667,0.9999005555555556,0.9826727777777778,0.8666666666666667,0.8494388888888889,0.9277777777777778,0.91055
triangles_original/014_T0.jpg,scalene,acute,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6389429599480918,0.7899910634495085,0.7720167521972512,0.5379803395889187,0.7928980121512417,0.4984361036639856,0.8341886391789063,0.4202412868632709,0.8427583333333333,0.9943127777777778,0.9687311111111111,0.8171766666666667,0.8745044444444444,0.9739411111111111,0.8823822222222222,0.9660633333333334,0.616330014224751,0.8803641092327699,0.911578947368421,0.6979031209362807,0.8130867709815078,0.8385890767230169,0.8046657183499288,0.8506176853055917,0.8048205555555555,0.9288116666666667,0.9445783333333333,0.8205872222222221,0.8485944444444444,0.9725855555555556,0.9277777777777778,0.9482311111111111
triangles_original/014_T1.jpg,scalene,acute,scalene,acute,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5377809237303132,0.9993414553836023,0.6210700171061169,0.8443639556579959,0.7302542322892703,0.6412029414992866,0.728189700937887,0.645044451761607,0.8480238888888889,0.9926611111111111,0.8305244444444444,0.9898394444444445,0.8679933333333334,0.9726916666666666,0.8861538888888889,0.9545311111111111,0.6241251778093884,0.9013147082990961,0.6430156472261737,0.9285949055053411,0.7425320056899003,0.9276910435497125,0.8288477951635846,0.8030402629416598,0.8100861111111111,0.9385127777777778,0.8275544444444445,0.9559811111111112,0.8544444444444445,0.9828711111111111,0.8914261111111111,0.9801472222222222
triangles_original/015_P0.jpg,isosceles,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8874374936217981,0.8910749052156983,0.8140626594550464,0.8173993237011988,0.6758852944177975,0.6704580387334766,0.5567915093376876,0.5508761143559792,0.9019816666666667,0.9051077777777777,0.8596155555555556,0.8627416666666667,0.9428633333333333,0.9459894444444444,0.8690794444444445,0.8722055555555556,0.9455066237021126,0.9352902899284217,0.9459362692445399,0.9551008603860892,0.9798782670963122,0.9699949389053575,0.987325456498389,0.9775142795170271,0.9467427777777778,0.9440166666666667,0.9782638888888889,0.9755377777777777,0.9378666666666666,0.9405927777777777,0.9925283333333333,0.9952544444444444
triangles_original/015_P1.jpg,isosceles,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9081538932544138,0.9159118979003705,0.9534646392489029,0.9445244956772334,0.4804571895091335,0.4674763277068752,0.5567915093376876,0.5444627418690821,0.9115205555555556,0.9182305555555555,0.9973272222222223,0.9906172222222223,0.9125966666666667,0.9193066666666667,0.93333,0.94004,0.8676691729323309,0.8623741007194244,0.7343358395989975,0.737769784172662,0.8456856426781239,0.8402877697841725,0.987325456498389,0.982589928057554,0.9236883333333333,0.9239027777777777,0.858935,0.8587205555555556,0.9864222222222222,0.9862077777777778,0.9883888888888889,0.9886033333333333
triangles_original/015_T0.jpg,isosceles,acute,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.950607204816818,0.6301470588235295,0.8863149300949077,0.7227941176470589,0.5886314930094907,-0.033823529411764586,0.5567915093376876,-0.07970588235294085,0.9324061111111112,0.7756149999999999,0.8542461111111112,0.853775,0.9569855555555555,0.7510355555555556,0.93333,0.7746911111111111,0.57171500179019,0.7121642561983471,0.5803079126387398,0.7199121900826446,0.9430719656283567,0.952995867768595,0.987325456498389,0.9130940082644627,0.8612777777777778,0.97077,0.82569,0.9936422222222222,0.9278666666666666,0.7599144444444444,0.9883888888888889,0.843658888888889
triangles_original/015_T1.jpg,isosceles,acute,scalene,obtuse,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7241555260740893,0.9490521327014219,0.9311154199408103,0.6486966824644551,0.5937340544953568,-0.04087677725118466,0.5567915093376876,-0.09449052132701397,0.6743088888888888,0.9670233333333333,0.8833455555555556,0.82394,0.9280966666666667,0.7791888888888889,0.93333,0.7739555555555555,0.6865019692087362,0.8025199112155634,0.36763336913712874,0.5118161639900771,0.9359112065878984,0.9701005353179266,0.987325456498389,0.9232275754014884,0.7487838888888889,0.9124683333333333,0.8006888888888889,0.9643733333333333,0.96735,0.8036655555555556,0.9883888888888889,0.8479266666666667
triangles_original/016_P0.jpg,isosceles,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8839911256422233,0.8914336178981455,0.7927370387669312,0.7994112452163673,0.8025455394675385,0.8093023255813954,0.8256655768332554,0.832617015013247,0.9604666666666667,0.9640033333333333,0.9880938888888889,0.9845572222222222,0.8507983333333333,0.854335,0.9387577777777778,0.9422944444444444,0.8929937760520756,0.8976066119497217,0.7994061554273967,0.8035355564483728,0.904014160909039,0.9086839235493314,0.8075144178610174,0.8116857028066349,0.9670722222222222,0.9673177777777778,0.9990916666666667,0.9993372222222222,0.8508616666666666,0.8511072222222222,0.9153061111111112,0.9155516666666667
triangles_original/016_P1.jpg,isosceles,acute,isosceles,acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6827417094815507,0.6779130434782608,0.7669313404950957,0.7615072463768116,0.7473143390938813,0.7420289855072464,0.8256655768332554,0.8198260869565217,0.8830344444444445,0.8826822222222223,0.8890905555555555,0.8887383333333334,0.8478405555555555,0.8474883333333334,0.9387577777777778,0.9384055555555556,0.6677325415405698,0.6601930785298933,0.8799748758065437,0.8700389544402416,0.7765659795580426,0.7677976627335855,0.8075144178610174,0.7983966578219386,0.8595827777777778,0.8544616666666667,0.9971305555555555,0.9977483333333333,0.8499444444444444,0.8448233333333334,0.9153061111111112,0.910185
