image_path,gemini_2.5_pro_response,gemini_2.5_flash_response,openai_gpt_5_response,qwen_2.5_32b_response
triangles_original/008_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0739,
  ""abs_b_minus_c_deg"": 12.8852,
  ""max_over_min_side"": 1.7097,
  ""angle_range_deg"": 43.8892
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0659,
  ""abs_b_minus_c_deg"": 10.3301,
  ""max_over_min_side"": 1.5051,
  ""angle_range_deg"": 35.0975
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1570,
  ""abs_b_minus_c_deg"": 5.9320,
  ""max_over_min_side"": 1.2380,
  ""angle_range_deg"": 10.7610
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/008_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0370,
  ""abs_b_minus_c_deg"": 7.2694,
  ""max_over_min_side"": 1.8480,
  ""angle_range_deg"": 45.7470
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.3929,
  ""abs_b_minus_c_deg"": 75.3860,
  ""max_over_min_side"": 2.2132,
  ""angle_range_deg"": 91.6530
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.7521,
  ""abs_b_minus_c_deg"": 9.8342,
  ""max_over_min_side"": 1.3295,
  ""angle_range_deg"": 14.2127
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/008_P1.jpg,"{
    ""side_type"": ""scalene"",
    ""angle_type"": ""acute"",
    ""ab_over_ac"": 0.8178,
    ""abs_b_minus_c_deg"": 30.7144,
    ""max_over_min_side"": 1.5473,
    ""angle_range_deg"": 46.2126
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8902,
  ""abs_b_minus_c_deg"": 16.3453,
  ""max_over_min_side"": 1.3935,
  ""angle_range_deg"": 31.9029
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.2980,
""abs_b_minus_c_deg"": 11.4300,
""max_over_min_side"": 1.3570,
""angle_range_deg"": 17.9200
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.4567,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/008_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.6819,
  ""abs_b_minus_c_deg"": 57.1323,
  ""max_over_min_side"": 1.5914,
  ""angle_range_deg"": 61.1056
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.2909,
  ""abs_b_minus_c_deg"": 52.2196,
  ""max_over_min_side"": 2.0186,
  ""angle_range_deg"": 72.5116
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2580,
  ""abs_b_minus_c_deg"": 9.7320,
  ""max_over_min_side"": 1.3410,
  ""angle_range_deg"": 14.5800
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/009_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.7122,
  ""abs_b_minus_c_deg"": 23.6777,
  ""max_over_min_side"": 1.5368,
  ""angle_range_deg"": 38.0291
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1269,
  ""abs_b_minus_c_deg"": 7.2883,
  ""max_over_min_side"": 1.4729,
  ""angle_range_deg"": 44.7386
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.7050,
  ""abs_b_minus_c_deg"": 9.9810,
  ""max_over_min_side"": 1.3830,
  ""angle_range_deg"": 14.2150
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/009_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8277,
  ""abs_b_minus_c_deg"": 12.7450,
  ""max_over_min_side"": 1.4334,
  ""angle_range_deg"": 36.9011
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.5623,
  ""abs_b_minus_c_deg"": 27.2779,
  ""max_over_min_side"": 1.7694,
  ""angle_range_deg"": 50.0755
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 0.8140,
""abs_b_minus_c_deg"": 9.2300,
""max_over_min_side"": 1.3420,
""angle_range_deg"": 17.5600
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/009_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.6034,
  ""abs_b_minus_c_deg"": 23.2735,
  ""max_over_min_side"": 2.0848,
  ""angle_range_deg"": 72.2732
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.4588,
  ""abs_b_minus_c_deg"": 0.2382,
  ""max_over_min_side"": 2.4588,
  ""angle_range_deg"": 179.0460
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1472,
  ""abs_b_minus_c_deg"": 8.5637,
  ""max_over_min_side"": 1.2135,
  ""angle_range_deg"": 15.2941
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/009_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.6096,
  ""abs_b_minus_c_deg"": 20.3603,
  ""max_over_min_side"": 2.1552,
  ""angle_range_deg"": 80.5946
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.8593,
  ""abs_b_minus_c_deg"": 6.4731,
  ""max_over_min_side"": 1.7355,
  ""angle_range_deg"": 72.8301
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2780,
  ""abs_b_minus_c_deg"": 10.9320,
  ""max_over_min_side"": 1.3460,
  ""angle_range_deg"": 18.4510
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/010_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2183,
  ""abs_b_minus_c_deg"": 28.0700,
  ""max_over_min_side"": 1.4550,
  ""angle_range_deg"": 39.5917
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1600,
  ""abs_b_minus_c_deg"": 17.8355,
  ""max_over_min_side"": 1.2391,
  ""angle_range_deg"": 22.8292
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2740,
  ""abs_b_minus_c_deg"": 13.8270,
  ""max_over_min_side"": 1.4060,
  ""angle_range_deg"": 17.2960
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/010_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0637,
  ""abs_b_minus_c_deg"": 6.7817,
  ""max_over_min_side"": 1.1175,
  ""angle_range_deg"": 11.1382
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8632,
  ""abs_b_minus_c_deg"": 12.1655,
  ""max_over_min_side"": 1.2360,
  ""angle_range_deg"": 20.2159
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 1.1850, ""abs_b_minus_c_deg"": 8.6300, ""max_over_min_side"": 1.2320, ""angle_range_deg"": 16.7000}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/010_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1816,
  ""abs_b_minus_c_deg"": 21.3150,
  ""max_over_min_side"": 1.3153,
  ""angle_range_deg"": 29.0334
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 2.4354,
  ""abs_b_minus_c_deg"": 55.4975,
  ""max_over_min_side"": 2.4354,
  ""angle_range_deg"": 55.4975
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2300,
  ""abs_b_minus_c_deg"": 8.5000,
  ""max_over_min_side"": 1.3500,
  ""angle_range_deg"": 15.0000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/010_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.5329,
  ""abs_b_minus_c_deg"": 41.0106,
  ""max_over_min_side"": 1.5329,
  ""angle_range_deg"": 41.0106
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.3654,
  ""abs_b_minus_c_deg"": 53.9263,
  ""max_over_min_side"": 1.7713,
  ""angle_range_deg"": 66.2607
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2375,
  ""abs_b_minus_c_deg"": 10.8420,
  ""max_over_min_side"": 1.3012,
  ""angle_range_deg"": 16.4573
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/011_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3372,
  ""abs_b_minus_c_deg"": 17.5560,
  ""max_over_min_side"": 1.6147,
  ""angle_range_deg"": 47.9678
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4766,
  ""abs_b_minus_c_deg"": 36.8941,
  ""max_over_min_side"": 1.4766,
  ""angle_range_deg"": 36.8941
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 1.2740, ""abs_b_minus_c_deg"": 10.9820, ""max_over_min_side"": 1.3960, ""angle_range_deg"": 12.6160}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/011_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2837,
  ""abs_b_minus_c_deg"": 16.1749,
  ""max_over_min_side"": 1.5204,
  ""angle_range_deg"": 41.7884
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.8542,
  ""abs_b_minus_c_deg"": 6.9280,
  ""max_over_min_side"": 1.7133,
  ""angle_range_deg"": 69.3912
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3040,
  ""abs_b_minus_c_deg"": 14.2700,
  ""max_over_min_side"": 1.3730,
  ""angle_range_deg"": 16.5400
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/011_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.8839,
  ""abs_b_minus_c_deg"": 31.7936,
  ""max_over_min_side"": 2.1956,
  ""angle_range_deg"": 67.1035
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.8355,
  ""abs_b_minus_c_deg"": 40.3480,
  ""max_over_min_side"": 1.8893,
  ""angle_range_deg"": 46.2680
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 7.5200,
  ""max_over_min_side"": 1.2710,
  ""angle_range_deg"": 15.1000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/011_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.4668,
  ""abs_b_minus_c_deg"": 20.6446,
  ""max_over_min_side"": 1.8060,
  ""angle_range_deg"": 58.5554
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.5645,
  ""abs_b_minus_c_deg"": 28.2223,
  ""max_over_min_side"": 1.7415,
  ""angle_range_deg"": 47.6828
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.1970,
""abs_b_minus_c_deg"": 13.4200,
""max_over_min_side"": 1.2450,
""angle_range_deg"": 15.7000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/012_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1291,
  ""abs_b_minus_c_deg"": 11.2471,
  ""max_over_min_side"": 1.1291,
  ""angle_range_deg"": 11.2471
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0225,
  ""abs_b_minus_c_deg"": 1.5816,
  ""max_over_min_side"": 1.2582,
  ""angle_range_deg"": 26.1769
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3830,
  ""abs_b_minus_c_deg"": 10.9270,
  ""max_over_min_side"": 1.4360,
  ""angle_range_deg"": 15.8280
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/012_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9610,
  ""abs_b_minus_c_deg"": 2.9145,
  ""max_over_min_side"": 1.2508,
  ""angle_range_deg"": 24.8280
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8876,
  ""abs_b_minus_c_deg"": 7.9459,
  ""max_over_min_side"": 1.3801,
  ""angle_range_deg"": 34.9969
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2050,
  ""abs_b_minus_c_deg"": 8.6000,
  ""max_over_min_side"": 1.2430,
  ""angle_range_deg"": 14.7000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/012_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 2.0133,
  ""abs_b_minus_c_deg"": 24.3080,
  ""max_over_min_side"": 2.5953,
  ""angle_range_deg"": 94.2041
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.1885,
  ""abs_b_minus_c_deg"": 174.1505,
  ""max_over_min_side"": 5.3056,
  ""angle_range_deg"": 174.1505
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2360,
  ""abs_b_minus_c_deg"": 13.5200,
  ""max_over_min_side"": 1.2890,
  ""angle_range_deg"": 17.8400
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2500,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.5000,
  ""angle_range_deg"": 20.0000
}
```"
triangles_original/012_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.8208,
  ""abs_b_minus_c_deg"": 4.3599,
  ""max_over_min_side"": 2.0693,
  ""angle_range_deg"": 118.4343
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.3430,
  ""abs_b_minus_c_deg"": 162.5848,
  ""max_over_min_side"": 2.9158,
  ""angle_range_deg"": 162.5848
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.2914,
""abs_b_minus_c_deg"": 12.4362,
""max_over_min_side"": 1.3278,
""angle_range_deg"": 16.8517
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/013_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2465,
  ""abs_b_minus_c_deg"": 31.4634,
  ""max_over_min_side"": 1.4718,
  ""angle_range_deg"": 41.9078
}","{
  ""side_type"": ""isosceles"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9718,
  ""abs_b_minus_c_deg"": 2.8898,
  ""max_over_min_side"": 1.0290,
  ""angle_range_deg"": 2.8898
}","{
    ""side_type"": ""scalene"",
    ""angle_type"": ""acute"",
    ""ab_over_ac"": 1.1760,
    ""abs_b_minus_c_deg"": 8.4200,
    ""max_over_min_side"": 1.2170,
    ""angle_range_deg"": 14.7700
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/013_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0408,
  ""abs_b_minus_c_deg"": 6.2356,
  ""max_over_min_side"": 1.4756,
  ""angle_range_deg"": 32.5549
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.7416,
  ""abs_b_minus_c_deg"": 35.3321,
  ""max_over_min_side"": 1.3484,
  ""angle_range_deg"": 35.3321
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2684,
  ""abs_b_minus_c_deg"": 14.3920,
  ""max_over_min_side"": 1.3127,
  ""angle_range_deg"": 16.8475
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/013_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4112,
  ""abs_b_minus_c_deg"": 37.8539,
  ""max_over_min_side"": 1.4112,
  ""angle_range_deg"": 37.8539
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.8180,
  ""abs_b_minus_c_deg"": 36.6778,
  ""max_over_min_side"": 1.8062,
  ""angle_range_deg"": 57.9232
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3840,
  ""abs_b_minus_c_deg"": 15.7200,
  ""max_over_min_side"": 1.4720,
  ""angle_range_deg"": 22.5300
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.4567,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/013_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9481,
  ""abs_b_minus_c_deg"": 5.0685,
  ""max_over_min_side"": 1.0622,
  ""angle_range_deg"": 5.8177
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8626,
  ""abs_b_minus_c_deg"": 16.0019,
  ""max_over_min_side"": 1.1593,
  ""angle_range_deg"": 16.0019
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2480,
  ""abs_b_minus_c_deg"": 8.5270,
  ""max_over_min_side"": 1.3120,
  ""angle_range_deg"": 15.2160
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/014_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3255,
  ""abs_b_minus_c_deg"": 21.0172,
  ""max_over_min_side"": 1.4244,
  ""angle_range_deg"": 31.5927
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.6913,
  ""abs_b_minus_c_deg"": 31.9772,
  ""max_over_min_side"": 1.8726,
  ""angle_range_deg"": 52.0477
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.1800,
""abs_b_minus_c_deg"": 6.5000,
""max_over_min_side"": 1.2200,
""angle_range_deg"": 11.0000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/014_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3112,
  ""abs_b_minus_c_deg"": 15.8098,
  ""max_over_min_side"": 1.6382,
  ""angle_range_deg"": 51.6042
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4977,
  ""abs_b_minus_c_deg"": 27.4915,
  ""max_over_min_side"": 1.6234,
  ""angle_range_deg"": 42.9821
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 1.3700, ""abs_b_minus_c_deg"": 10.0000, ""max_over_min_side"": 1.6200, ""angle_range_deg"": 19.0000}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/014_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9117,
  ""abs_b_minus_c_deg"": 8.8155,
  ""max_over_min_side"": 1.0969,
  ""angle_range_deg"": 8.8155
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0529,
  ""abs_b_minus_c_deg"": 5.6656,
  ""max_over_min_side"": 1.1301,
  ""angle_range_deg"": 11.9598
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 1.2380, ""abs_b_minus_c_deg"": 12.4100, ""max_over_min_side"": 1.3050, ""angle_range_deg"": 16.8000}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.4567,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/014_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0832,
  ""abs_b_minus_c_deg"": 7.8677,
  ""max_over_min_side"": 1.0832,
  ""angle_range_deg"": 7.8677
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.3088,
  ""abs_b_minus_c_deg"": 41.7996,
  ""max_over_min_side"": 1.6021,
  ""angle_range_deg"": 52.9759
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3442,
  ""abs_b_minus_c_deg"": 13.5820,
  ""max_over_min_side"": 1.4290,
  ""angle_range_deg"": 15.7470
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
